transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,is_foreign_transaction,hours_since_last_txn,txn_count_last_24h,distance_from_home_km,card_age_months,customer_age,account_balance_usd,is_new_merchant,used_vpn,ip_country_mismatch,billing_shipping_mismatch,cvv_retry_count,velocity_score,time_of_day_hour,day_of_week,is_ai_generated_scam_attempt,merchant_risk_score,prior_disputes,is_fraud
141,72.86,Restaurants,Mastercard,OTP,In-App,iPhone,FALSE,3.68,2,16.04,38,51,2837.38,TRUE,FALSE,FALSE,FALSE,0,20.6,5,0,FALSE,28.6,0,0
142,85.13,Groceries,Visa,OTP,POS,iPhone,FALSE,11.69,2,25.14,44,24,3870.85,FALSE,FALSE,FALSE,FALSE,0,7.2,15,6,FALSE,41.8,0,0
143,126.76,Gaming,Visa,OTP,Contactless,iPhone,FALSE,9.46,1,13.28,51,29,6717.87,FALSE,FALSE,FALSE,FALSE,0,5.2,18,3,FALSE,49.9,0,0
144,15.52,Groceries,Visa,OTP,In-App,iPhone,FALSE,3.48,2,5.67,58,40,1377.03,FALSE,FALSE,FALSE,FALSE,0,7,4,2,FALSE,36.2,0,0
145,122.48,Electronics,Discover,OTP,In-App,iPhone,FALSE,2.54,4,15.35,46,53,1230.02,TRUE,FALSE,FALSE,FALSE,0,31.8,12,4,FALSE,56,1,0
146,46.75,Gaming,Visa,3D Secure,Contactless,iPhone,FALSE,5.72,2,11.49,55,58,1407.05,FALSE,FALSE,FALSE,FALSE,0,19.9,1,4,FALSE,43.1,0,0
147,15.92,Online Retail,Visa,PIN,Contactless,Smart Watch,FALSE,2.83,4,5.91,53,72,2105.81,TRUE,FALSE,FALSE,FALSE,0,19.4,6,5,FALSE,19.9,0,0
148,121.82,Gaming,Visa,3D Secure,POS,Windows PC,FALSE,9.77,4,16.49,67,26,9314.58,FALSE,TRUE,FALSE,FALSE,0,13.2,3,5,FALSE,41.3,0,0
149,18.34,Online Retail,Visa,3D Secure,Online,Android Phone,FALSE,8.7,2,68.23,47,81,1432.03,TRUE,FALSE,TRUE,TRUE,0,17.8,4,1,FALSE,18.6,1,1
150,39.77,Online Retail,Visa,3D Secure,POS,Mac,FALSE,2.97,5,10.91,47,50,507.95,TRUE,FALSE,FALSE,FALSE,0,20.3,23,0,FALSE,33.2,0,0
151,7.76,Groceries,RuPay,No Authentication,Online,Android Phone,TRUE,17.32,0,2.18,51,42,3315.01,TRUE,FALSE,FALSE,FALSE,0,3.6,12,6,FALSE,28.4,0,0
152,42.33,Online Retail,Visa,Biometric,In-App,POS Terminal,FALSE,7.22,2,23.14,50,38,3957.18,TRUE,FALSE,FALSE,FALSE,0,13.3,19,2,FALSE,22.6,0,0
153,111.63,Online Retail,Mastercard,No Authentication,In-App,Android Phone,FALSE,5.37,4,50.62,40,42,1530.93,FALSE,FALSE,FALSE,FALSE,0,24.2,1,6,FALSE,26.9,0,0
154,68.81,Utilities,Visa,OTP,Contactless,POS Terminal,FALSE,1.47,2,2.57,40,73,13040.92,FALSE,FALSE,FALSE,FALSE,0,28.9,22,1,FALSE,40.5,0,0
155,59.68,Online Retail,Mastercard,3D Secure,POS,iPhone,FALSE,12.1,2,93.57,48,18,2135.2,FALSE,FALSE,FALSE,FALSE,0,0.1,3,6,FALSE,44.5,0,0
156,157.46,Groceries,Visa,3D Secure,Contactless,ATM Machine,FALSE,19.19,3,88.89,63,45,1250.13,FALSE,FALSE,FALSE,FALSE,0,11.7,6,2,FALSE,12.3,0,0
157,243.5,Groceries,Amex,PIN,POS,Android Phone,FALSE,6.1,0,12.57,55,36,3612.59,FALSE,FALSE,TRUE,FALSE,0,2.2,9,4,FALSE,8.8,0,0
158,37.91,Restaurants,Mastercard,PIN,Contactless,ATM Machine,FALSE,5.9,2,10.8,53,23,1097,TRUE,TRUE,FALSE,FALSE,0,8,4,6,FALSE,17.1,0,0
159,20.83,Gaming,Visa,3D Secure,Online,iPhone,FALSE,15.22,4,6.6,44,57,26224.03,FALSE,FALSE,FALSE,FALSE,0,18.3,22,2,FALSE,73.5,0,0
160,10.44,Groceries,Amex,3D Secure,Contactless,Android Phone,FALSE,5.46,2,7.69,54,43,2039.48,FALSE,FALSE,FALSE,FALSE,0,12.8,12,4,FALSE,58.2,0,0
161,20.96,Fuel,Mastercard,3D Secure,In-App,Android Phone,FALSE,7.6,6,41.68,51,53,1345.38,FALSE,FALSE,FALSE,FALSE,0,23.6,20,5,FALSE,38,1,0
162,115.91,Groceries,Mastercard,PIN,Contactless,Tablet,FALSE,14.03,2,9.95,42,32,3677.6,FALSE,FALSE,FALSE,FALSE,1,0,7,0,FALSE,19.6,0,0
163,153.7,Utilities,Visa,OTP,Contactless,POS Terminal,FALSE,2.24,4,1.18,44,66,1715.57,FALSE,FALSE,FALSE,FALSE,1,20.4,6,0,FALSE,31.3,1,0
164,138.27,Healthcare,Amex,3D Secure,POS,iPhone,FALSE,7.93,5,20.48,42,80,389.93,FALSE,FALSE,FALSE,FALSE,0,26,16,3,FALSE,17.5,0,0
165,65.49,Restaurants,Visa,Biometric,Online,Windows PC,FALSE,18.92,4,21.14,41,37,406.78,FALSE,TRUE,FALSE,FALSE,0,28,18,3,FALSE,34,1,0
166,35.91,Utilities,Visa,OTP,POS,Windows PC,FALSE,7.54,2,19.42,32,69,1804.02,FALSE,FALSE,FALSE,FALSE,0,3.6,23,5,FALSE,47.3,0,0
167,24.73,Restaurants,Discover,3D Secure,POS,Android Phone,FALSE,1.27,2,0.93,53,29,2149.41,FALSE,FALSE,FALSE,FALSE,1,30.8,13,1,FALSE,38.3,0,0
168,51.99,Online Retail,Visa,No Authentication,Online,POS Terminal,FALSE,3.23,3,9.6,46,51,1794.5,FALSE,FALSE,FALSE,FALSE,0,10.5,10,4,FALSE,35,0,0
169,60.7,Utilities,Visa,Biometric,Contactless,iPhone,FALSE,22.69,6,18.63,44,18,621.83,FALSE,TRUE,FALSE,FALSE,0,36.4,4,0,FALSE,27.3,0,0
170,13.89,Utilities,Mastercard,No Authentication,In-App,Windows PC,FALSE,1.85,6,28.24,52,43,167.91,FALSE,FALSE,FALSE,FALSE,1,32.6,15,0,FALSE,16.9,0,0
171,9.98,Gaming,Visa,3D Secure,In-App,POS Terminal,FALSE,4.73,5,16.61,60,68,2202.8,FALSE,FALSE,FALSE,FALSE,1,29.4,22,2,FALSE,47.6,0,0
172,1.6,Streaming,Visa,Biometric,Online,iPhone,FALSE,8.48,2,6.64,46,63,1149.6,TRUE,FALSE,FALSE,FALSE,0,0.6,18,5,FALSE,28.7,0,0
173,74.51,Online Retail,Mastercard,No Authentication,Contactless,Android Phone,FALSE,4.49,1,30.63,49,27,5061.68,FALSE,FALSE,FALSE,FALSE,0,15,10,1,FALSE,32.7,1,0
174,134.08,Fuel,Discover,PIN,Online,POS Terminal,FALSE,14.57,1,15.56,53,75,8560.81,FALSE,FALSE,FALSE,FALSE,1,4.7,22,3,FALSE,34.9,1,0
175,113.24,Utilities,RuPay,3D Secure,Online,POS Terminal,FALSE,1.94,6,22.36,57,43,6093.03,TRUE,TRUE,FALSE,FALSE,0,34.4,18,2,FALSE,29.1,0,0
176,217.63,Online Retail,Visa,3D Secure,Online,Android Phone,FALSE,6.9,1,68.54,39,56,652.19,FALSE,FALSE,FALSE,FALSE,1,0,6,6,FALSE,32.2,0,0
177,75.02,Restaurants,Amex,OTP,Contactless,Windows PC,FALSE,4.76,4,12.71,46,49,1458.82,FALSE,FALSE,FALSE,FALSE,0,17,17,6,FALSE,46.8,1,0
178,61.59,Online Retail,Visa,Biometric,In-App,Android Phone,FALSE,10.93,0,9.44,45,65,1415.32,TRUE,FALSE,FALSE,FALSE,0,0,2,4,FALSE,31.9,0,0
179,14.17,Fuel,Amex,3D Secure,Contactless,Windows PC,FALSE,30.3,4,17.57,55,34,5410.52,FALSE,FALSE,FALSE,FALSE,0,19.4,4,4,FALSE,50,0,0
180,55.94,Utilities,Visa,3D Secure,Contactless,Mac,FALSE,7.38,3,68.78,44,66,1013.69,FALSE,FALSE,FALSE,FALSE,0,23.5,11,5,FALSE,39.3,0,0
181,21.13,Fuel,Mastercard,PIN,Online,Tablet,FALSE,21.44,1,24.67,47,30,1435.04,FALSE,FALSE,FALSE,FALSE,1,9.4,5,3,FALSE,15.7,0,0
182,40.13,Utilities,Mastercard,Biometric,POS,Android Phone,FALSE,3.23,1,5.37,52,37,1746.49,TRUE,FALSE,FALSE,FALSE,0,0.6,21,4,FALSE,12,0,0
183,96.23,Crypto Exchange,Amex,Biometric,ATM,Android Phone,FALSE,27.23,5,5.99,55,46,2397.96,FALSE,FALSE,FALSE,FALSE,1,29.9,20,2,FALSE,61,0,0
184,9.9,Gaming,Discover,No Authentication,POS,iPhone,FALSE,7.15,0,59.31,45,77,3567.12,FALSE,FALSE,FALSE,FALSE,0,16.3,0,2,FALSE,30,0,0
185,18.77,Healthcare,Visa,3D Secure,In-App,Tablet,FALSE,16.92,7,13.06,49,78,637.65,FALSE,FALSE,FALSE,FALSE,0,43,9,4,FALSE,50.8,0,0
186,45.09,Restaurants,Mastercard,3D Secure,In-App,iPhone,FALSE,4.97,4,3.95,48,44,476.58,FALSE,TRUE,FALSE,FALSE,0,22.6,15,0,FALSE,22.7,0,0
187,23.99,Fuel,Mastercard,3D Secure,POS,POS Terminal,FALSE,19.36,6,31.19,50,76,1179.83,FALSE,FALSE,FALSE,FALSE,0,28.6,3,2,FALSE,32.8,0,0
188,9.17,Groceries,Visa,3D Secure,Contactless,iPhone,FALSE,17.36,1,43.75,44,45,431.59,FALSE,FALSE,FALSE,FALSE,0,0,21,6,FALSE,14.3,0,0
189,114.29,Gift Cards,Mastercard,No Authentication,Online,Mac,FALSE,28.33,3,6.9,44,64,4341.84,FALSE,FALSE,FALSE,FALSE,0,16.8,21,6,FALSE,66.8,0,0
190,78.93,Restaurants,Visa,3D Secure,In-App,POS Terminal,FALSE,20.83,5,1.21,45,62,573.64,FALSE,TRUE,FALSE,FALSE,0,29.3,20,6,FALSE,36.5,0,0
191,42.41,Groceries,Visa,PIN,Online,Android Phone,FALSE,2.48,1,8.49,47,46,1245.07,TRUE,FALSE,FALSE,TRUE,0,15.2,8,0,FALSE,30.2,0,0
192,10.95,Fuel,Mastercard,PIN,POS,Windows PC,FALSE,1.07,2,6.92,55,69,5046.61,FALSE,TRUE,FALSE,FALSE,1,33.6,15,5,FALSE,44.1,0,0
193,312.89,Electronics,Mastercard,No Authentication,Online,Windows PC,FALSE,3.19,5,52.55,50,27,5637.59,FALSE,TRUE,FALSE,FALSE,0,28.6,6,1,FALSE,58.3,0,0
194,31.68,Online Retail,Mastercard,3D Secure,Online,POS Terminal,FALSE,33.25,4,98.39,51,71,1003.68,FALSE,FALSE,FALSE,FALSE,0,18.3,5,6,FALSE,43.3,0,0
195,292.26,Travel,Mastercard,Biometric,POS,ATM Machine,FALSE,0.85,2,30.51,48,40,2028.17,FALSE,FALSE,FALSE,FALSE,1,2.8,14,6,FALSE,40.9,0,0
196,77.23,Utilities,Mastercard,3D Secure,Contactless,Android Phone,FALSE,10.78,3,24.65,38,19,5371.46,FALSE,TRUE,FALSE,FALSE,2,8.5,10,5,FALSE,12.9,0,0
197,14.19,Groceries,RuPay,PIN,Online,ATM Machine,FALSE,3.01,2,3.24,46,51,2656.18,FALSE,FALSE,FALSE,FALSE,1,11,6,6,FALSE,48.4,0,0
198,14.09,Gift Cards,Visa,Biometric,Online,Tablet,FALSE,9.1,4,56.7,44,53,3014.24,FALSE,FALSE,FALSE,FALSE,0,21,19,0,FALSE,68.7,0,0
199,25.73,Online Retail,Visa,PIN,Online,Mac,FALSE,1.98,4,13.42,54,38,3637.48,FALSE,FALSE,FALSE,FALSE,0,33.6,1,3,FALSE,31.4,0,0
200,23.63,Streaming,Visa,Biometric,In-App,Android Phone,FALSE,9.97,2,14.01,55,22,1331.43,TRUE,FALSE,FALSE,FALSE,1,4.4,21,3,FALSE,52.3,0,0
201,12.07,Groceries,Amex,OTP,Contactless,iPhone,FALSE,6.19,7,64.71,53,74,8744.99,FALSE,FALSE,FALSE,FALSE,0,24.6,23,4,FALSE,29.5,1,0
202,72.59,Groceries,Mastercard,PIN,Contactless,Windows PC,FALSE,15.86,2,56.64,49,66,2055.98,FALSE,FALSE,FALSE,FALSE,0,11.2,3,5,FALSE,25.2,0,0
203,107.58,Groceries,Visa,Biometric,Online,iPhone,FALSE,10.84,3,5.26,54,25,2745.53,FALSE,FALSE,FALSE,FALSE,1,23.1,8,3,FALSE,28.1,0,0
204,35.59,Utilities,Mastercard,PIN,In-App,Android Phone,FALSE,18.82,2,8.13,42,30,2789.93,FALSE,FALSE,FALSE,FALSE,0,9.1,18,4,FALSE,53.9,2,0
205,124.08,Groceries,Amex,3D Secure,POS,Mac,FALSE,1.36,3,20.71,50,43,2490.05,FALSE,FALSE,FALSE,FALSE,0,17.4,7,4,FALSE,38.8,0,0
206,217.24,Electronics,Amex,OTP,Online,Tablet,FALSE,1.33,4,18.8,44,38,2513.5,FALSE,FALSE,FALSE,FALSE,0,38.9,23,5,FALSE,67,0,0
207,19.21,Restaurants,Visa,PIN,POS,POS Terminal,FALSE,15.11,3,24.66,42,23,6152.13,FALSE,FALSE,FALSE,FALSE,0,8.3,5,3,FALSE,48.4,0,0
208,31.5,Healthcare,Visa,3D Secure,Contactless,POS Terminal,FALSE,0.95,2,40.01,38,61,3286.44,FALSE,FALSE,FALSE,FALSE,0,25.1,1,0,FALSE,27.4,1,0
209,157.6,Online Retail,RuPay,PIN,In-App,Android Phone,FALSE,5.11,1,14.31,42,62,863.96,TRUE,FALSE,FALSE,FALSE,0,7.2,12,6,FALSE,21.2,0,0
210,16.24,Restaurants,RuPay,3D Secure,POS,POS Terminal,FALSE,13.74,3,4.66,52,81,1207,TRUE,FALSE,FALSE,FALSE,2,7.5,17,1,FALSE,16.1,1,0
211,12.19,Restaurants,Visa,3D Secure,POS,iPhone,FALSE,39.27,3,2.24,48,80,2720.77,FALSE,FALSE,FALSE,FALSE,0,22.8,19,1,FALSE,36.6,0,0
212,12.89,Streaming,Mastercard,PIN,POS,POS Terminal,FALSE,2.63,4,1.17,55,27,1213.66,FALSE,FALSE,FALSE,FALSE,0,21.1,16,4,FALSE,14.5,2,0
213,20.83,Fuel,Visa,PIN,Online,Mac,TRUE,3.09,5,31.84,63,74,5189.67,FALSE,FALSE,FALSE,FALSE,0,21.1,23,0,FALSE,35.3,1,0
214,8.54,Utilities,Visa,PIN,Online,Smart Watch,FALSE,0.6,1,0.49,48,81,1130.26,FALSE,FALSE,FALSE,FALSE,0,19.5,2,6,FALSE,32.9,1,0
215,18.94,Fuel,Visa,PIN,In-App,iPhone,TRUE,5.8,2,4.19,51,58,3736.68,FALSE,FALSE,FALSE,FALSE,1,25.1,7,2,FALSE,13.2,0,0
216,140.93,Crypto Exchange,Visa,PIN,In-App,Smart Watch,FALSE,6.64,3,46.18,50,42,2537.23,TRUE,FALSE,FALSE,FALSE,0,18.3,6,5,FALSE,85.7,1,0
217,90.36,Restaurants,Visa,PIN,Online,POS Terminal,TRUE,2.62,1,6.65,39,47,843.5,TRUE,FALSE,FALSE,FALSE,1,16.8,18,2,FALSE,32.3,0,0
218,10.91,Healthcare,RuPay,3D Secure,Online,Android Phone,FALSE,2.05,3,13.27,40,74,1824.7,FALSE,FALSE,FALSE,FALSE,0,14.8,5,0,FALSE,37.4,0,0
219,55.99,Electronics,Mastercard,PIN,Contactless,POS Terminal,FALSE,1.28,6,9.08,40,42,9638.36,FALSE,FALSE,FALSE,FALSE,0,30.4,6,3,FALSE,56.2,0,0
220,113.83,Electronics,Visa,OTP,POS,Android Phone,FALSE,2.31,2,5.44,55,24,2755.7,TRUE,FALSE,FALSE,FALSE,0,27.6,19,2,FALSE,70.3,0,0
221,103.64,Streaming,Mastercard,OTP,Contactless,Android Phone,TRUE,9.45,3,4.42,47,59,1404.5,FALSE,FALSE,FALSE,FALSE,0,6,3,6,FALSE,38.3,0,0
222,6.97,Restaurants,Mastercard,3D Secure,Contactless,POS Terminal,TRUE,20.37,1,20.72,54,75,1862.07,FALSE,FALSE,FALSE,FALSE,0,0,4,2,FALSE,54.1,0,0
223,360.83,Travel,Mastercard,3D Secure,Contactless,POS Terminal,FALSE,3.89,4,1.4,44,35,2256.95,FALSE,FALSE,FALSE,FALSE,0,21.1,17,3,FALSE,19.1,2,0
224,65.86,Restaurants,Mastercard,OTP,Contactless,Windows PC,TRUE,12.11,2,43.23,39,68,1436.61,FALSE,FALSE,TRUE,FALSE,1,0,4,0,FALSE,39.1,0,0
225,25.98,Gift Cards,Mastercard,Biometric,Contactless,POS Terminal,FALSE,5.83,3,7.48,69,59,3942.11,FALSE,TRUE,FALSE,FALSE,0,20.4,2,6,FALSE,82.1,1,0
226,1.78,Streaming,Visa,OTP,Contactless,Android Phone,FALSE,7.78,3,5.17,42,24,1315.03,FALSE,FALSE,FALSE,FALSE,0,2,20,4,FALSE,22.9,0,0
227,181.74,Travel,Mastercard,PIN,POS,iPhone,FALSE,14.12,3,3.19,49,37,778.32,FALSE,FALSE,FALSE,FALSE,0,6.1,3,1,FALSE,49,0,0
228,775.94,Travel,Discover,3D Secure,POS,iPhone,FALSE,3.13,4,1.62,45,35,5192.8,FALSE,FALSE,FALSE,FALSE,0,33.4,8,3,FALSE,25.7,0,0
229,52.69,Online Retail,Mastercard,No Authentication,Contactless,Windows PC,FALSE,19.01,2,27.96,44,18,27628.91,FALSE,FALSE,FALSE,FALSE,0,18.2,7,3,FALSE,23.6,1,0
230,457.05,Electronics,RuPay,3D Secure,Contactless,ATM Machine,TRUE,4.18,4,3.09,41,40,6741.7,TRUE,TRUE,FALSE,FALSE,0,19.2,19,0,FALSE,54.7,0,0
231,209.97,Groceries,Visa,Biometric,Online,Windows PC,FALSE,0.08,1,147.18,53,80,1077.52,FALSE,FALSE,FALSE,FALSE,0,33.3,19,6,FALSE,15.6,2,0
232,210.26,Gaming,Visa,3D Secure,Online,Android Phone,FALSE,4.1,0,6.52,53,49,4624.71,TRUE,FALSE,FALSE,FALSE,0,4.6,3,0,FALSE,49.3,0,0
233,138.03,Gift Cards,RuPay,PIN,POS,Mac,FALSE,3.86,2,9.87,39,78,5102.57,FALSE,FALSE,FALSE,FALSE,0,22.6,14,5,FALSE,50.7,0,0
234,241.04,Crypto Exchange,Mastercard,3D Secure,ATM,Smart Watch,FALSE,14.94,3,10.5,47,52,9342.46,FALSE,FALSE,FALSE,FALSE,0,12.6,5,4,FALSE,79.5,0,0
235,186.41,Healthcare,Mastercard,OTP,POS,Android Phone,FALSE,3.55,4,55.09,45,29,206.67,FALSE,FALSE,FALSE,FALSE,1,37.7,17,1,FALSE,44.5,0,0
236,24.57,Restaurants,Visa,PIN,POS,Android Phone,FALSE,0.02,1,4.7,44,45,2131.11,FALSE,FALSE,FALSE,FALSE,0,46.2,20,1,FALSE,28.3,1,0
237,47.79,Restaurants,Visa,PIN,Online,Mac,FALSE,2.91,7,40.35,45,47,3113.95,TRUE,FALSE,FALSE,FALSE,0,43.4,17,5,TRUE,25.9,0,0
238,23.93,Online Retail,Mastercard,OTP,Online,Android Phone,FALSE,8.3,4,12.37,51,58,3996.95,FALSE,FALSE,FALSE,FALSE,0,23.2,20,2,FALSE,39.6,1,0
239,6.06,Online Retail,Visa,3D Secure,POS,iPhone,FALSE,4.76,4,0.23,54,51,309.32,TRUE,FALSE,FALSE,FALSE,0,25.5,7,1,FALSE,43.4,0,0
240,2.7,Healthcare,Mastercard,3D Secure,Contactless,POS Terminal,FALSE,5.23,2,58.04,49,48,2853.68,FALSE,FALSE,FALSE,FALSE,0,10.3,19,4,FALSE,34.3,0,0
241,23.88,Restaurants,Amex,OTP,Online,Android Phone,FALSE,10.26,2,38.31,46,41,12952.02,FALSE,FALSE,FALSE,FALSE,1,11.1,20,4,FALSE,31.4,2,0
242,20.29,Fuel,RuPay,OTP,POS,Android Phone,TRUE,22.46,4,42.36,46,35,19994.93,FALSE,FALSE,FALSE,FALSE,0,31.2,8,4,FALSE,54.9,0,0
243,366.21,Online Retail,Discover,OTP,In-App,iPhone,FALSE,0.81,5,6.45,41,46,584.8,TRUE,TRUE,FALSE,FALSE,0,32.9,0,0,FALSE,7.5,0,0
244,453.92,Electronics,Mastercard,PIN,Contactless,Android Phone,FALSE,8.21,1,18.18,48,25,4087.67,FALSE,FALSE,FALSE,FALSE,0,12.8,10,4,TRUE,52.9,1,0
245,101.38,Fuel,Visa,Biometric,POS,Android Phone,FALSE,12.73,2,5.05,42,70,2888.58,FALSE,FALSE,FALSE,FALSE,0,3.5,0,4,FALSE,39.3,0,0
246,2.21,Streaming,Visa,PIN,POS,iPhone,FALSE,7.45,1,12.1,35,53,2561.47,FALSE,FALSE,FALSE,FALSE,0,11.3,18,2,FALSE,25.5,0,0
247,66.11,Fuel,Mastercard,PIN,Online,POS Terminal,FALSE,6.38,2,56.07,47,70,262.38,FALSE,TRUE,FALSE,FALSE,0,0.6,4,4,FALSE,42.8,0,0
248,144.23,Groceries,Visa,3D Secure,Online,iPhone,FALSE,13.16,2,0.39,40,33,1827.59,FALSE,FALSE,FALSE,FALSE,0,5.3,19,6,FALSE,55.9,0,0
249,225.23,Utilities,Visa,3D Secure,Online,Android Phone,FALSE,16.18,3,32.25,43,19,2765.44,TRUE,FALSE,FALSE,FALSE,0,22.9,13,2,FALSE,21.2,0,0
250,27.29,Gaming,Visa,OTP,POS,ATM Machine,FALSE,3.22,7,9.56,56,28,2461.74,FALSE,FALSE,FALSE,FALSE,0,19.4,11,3,FALSE,62.6,0,0
251,157.67,Electronics,Discover,3D Secure,Online,Windows PC,FALSE,9.53,3,7.25,40,51,525.53,FALSE,FALSE,FALSE,TRUE,0,8.3,7,4,FALSE,61.4,0,0
252,386.72,Crypto Exchange,Visa,Biometric,Contactless,POS Terminal,FALSE,6.53,2,23.03,37,53,2551.74,TRUE,TRUE,FALSE,FALSE,0,0,19,3,FALSE,75.6,0,0
253,51.62,Fuel,Visa,OTP,In-App,Android Phone,FALSE,0.93,3,25.94,44,54,392.71,FALSE,FALSE,FALSE,FALSE,0,22.3,18,4,FALSE,28.8,0,0
254,21.65,Online Retail,RuPay,Biometric,POS,iPhone,FALSE,10.61,2,9.14,42,22,2103.31,FALSE,FALSE,FALSE,FALSE,1,9.9,21,6,FALSE,44.2,1,0
255,31.95,Utilities,Mastercard,OTP,Contactless,Windows PC,FALSE,3.23,3,27.29,51,79,210.45,TRUE,FALSE,FALSE,TRUE,0,25.6,17,0,FALSE,33.2,1,0
256,74.67,Travel,Mastercard,No Authentication,In-App,Smart Watch,FALSE,7.89,2,48.18,54,36,19601.45,FALSE,FALSE,FALSE,FALSE,0,13.4,2,6,FALSE,31.2,1,0
257,132.91,Electronics,Visa,No Authentication,In-App,Windows PC,FALSE,6.61,4,48.07,37,20,1102.99,FALSE,FALSE,FALSE,FALSE,0,30,20,4,FALSE,58,0,0
258,11.2,Groceries,RuPay,OTP,Online,POS Terminal,FALSE,13.17,1,106.62,36,35,2253.41,FALSE,FALSE,FALSE,FALSE,0,0,16,5,FALSE,45.5,0,0
259,89.37,Gift Cards,Discover,Biometric,In-App,POS Terminal,FALSE,29.7,5,28.96,60,48,2409.37,FALSE,FALSE,FALSE,FALSE,0,31.5,8,3,FALSE,100,0,0
260,94.16,Groceries,Mastercard,OTP,In-App,POS Terminal,FALSE,10.73,4,15.15,66,30,197.08,TRUE,FALSE,FALSE,FALSE,0,21.3,6,0,FALSE,56.3,0,0
261,276.42,Electronics,Discover,Biometric,ATM,iPhone,FALSE,15.63,1,63.13,44,44,465.38,FALSE,FALSE,FALSE,FALSE,0,9.9,8,3,FALSE,60.2,1,0
262,81.98,Restaurants,Mastercard,PIN,Online,iPhone,FALSE,17.34,4,23.3,47,35,934.82,TRUE,FALSE,FALSE,FALSE,0,24,18,4,FALSE,1,0,0
263,11.63,Utilities,Mastercard,3D Secure,In-App,POS Terminal,FALSE,11.42,0,8.27,58,26,1231.08,FALSE,FALSE,FALSE,FALSE,1,7.7,16,0,FALSE,62.1,0,0
264,19.18,Fuel,Amex,Biometric,Online,POS Terminal,FALSE,4.31,5,9.4,37,76,624.34,FALSE,FALSE,FALSE,FALSE,0,20.6,1,6,FALSE,37.5,0,0
265,22.6,Online Retail,Mastercard,Biometric,POS,Android Phone,FALSE,4.13,2,22.44,52,24,3024.76,FALSE,FALSE,FALSE,FALSE,0,5.9,4,0,FALSE,22.6,1,0
266,497.31,Electronics,Visa,OTP,POS,Tablet,FALSE,3.42,0,9.13,45,33,5996.65,TRUE,FALSE,FALSE,FALSE,0,7.7,10,0,FALSE,33.8,0,0
267,17.59,Groceries,Mastercard,Biometric,Contactless,POS Terminal,FALSE,8.37,0,23.53,43,46,932.36,FALSE,TRUE,FALSE,FALSE,0,6,20,3,FALSE,24.8,0,0
268,7.25,Gaming,Visa,No Authentication,ATM,Tablet,FALSE,4,5,28.77,53,28,172.82,TRUE,FALSE,FALSE,FALSE,1,23.9,16,1,FALSE,67.1,0,1
269,17.93,Groceries,RuPay,3D Secure,Online,Tablet,FALSE,12.5,3,28.42,41,35,1108.89,FALSE,FALSE,FALSE,FALSE,1,22,1,0,FALSE,46,0,0
270,46.59,Streaming,Mastercard,PIN,Online,Tablet,FALSE,9.19,3,4.13,41,68,8742.57,FALSE,TRUE,FALSE,TRUE,0,13,13,1,FALSE,29.1,1,0
271,99.94,Electronics,Visa,3D Secure,Contactless,Smart Watch,FALSE,7.54,6,62.61,51,56,5853.64,FALSE,FALSE,FALSE,FALSE,1,46.7,11,1,FALSE,52.5,0,0
272,83.22,Crypto Exchange,RuPay,3D Secure,In-App,Tablet,FALSE,2.58,3,23.78,41,57,1246.44,FALSE,FALSE,FALSE,FALSE,0,22.4,2,6,FALSE,71.7,0,0
273,40.23,Gift Cards,Discover,PIN,In-App,Windows PC,FALSE,14.38,4,3.7,52,18,3583.83,FALSE,FALSE,FALSE,FALSE,0,28,12,5,FALSE,43.8,1,0
274,84.23,Healthcare,Mastercard,3D Secure,Contactless,Android Phone,FALSE,12.49,1,103.27,39,67,3413.93,FALSE,FALSE,FALSE,FALSE,0,1.3,16,0,FALSE,21.5,0,0
275,114.01,Online Retail,Mastercard,3D Secure,POS,Android Phone,FALSE,9.84,3,25.15,48,56,937.63,FALSE,FALSE,FALSE,FALSE,0,4.7,12,6,FALSE,44.9,1,0
276,13.28,Utilities,Mastercard,3D Secure,In-App,iPhone,FALSE,17.66,7,6.78,48,64,862.5,FALSE,FALSE,FALSE,FALSE,0,43.6,6,5,FALSE,66,1,0
277,33.7,Streaming,Visa,3D Secure,In-App,Android Phone,FALSE,2.85,6,61.32,34,47,613.92,FALSE,TRUE,FALSE,FALSE,0,31.1,19,6,FALSE,4.6,0,0
278,128.44,Gaming,Visa,3D Secure,Online,POS Terminal,FALSE,3.38,2,10.04,49,57,853.85,FALSE,FALSE,FALSE,FALSE,1,11.1,9,1,FALSE,67.1,2,0
279,11.68,Groceries,Visa,OTP,Online,Android Phone,FALSE,1.7,5,8.04,50,56,1019.52,TRUE,FALSE,FALSE,FALSE,0,18.2,22,5,FALSE,22.9,0,0
280,354.67,Electronics,Visa,3D Secure,Contactless,Android Phone,TRUE,1.58,4,12.06,36,78,2578.09,FALSE,TRUE,FALSE,FALSE,0,31,15,2,FALSE,36.9,2,0
281,93.39,Fuel,Amex,Biometric,Contactless,Android Phone,FALSE,1.04,1,6.79,51,37,3097,FALSE,FALSE,FALSE,FALSE,1,24.1,18,3,FALSE,25.3,1,0
282,60.55,Gaming,Visa,3D Secure,Online,Android Phone,FALSE,3.51,2,4.61,42,22,701.7,TRUE,FALSE,FALSE,FALSE,1,18.4,0,1,FALSE,70.5,1,0
